station_name,date,latitude,longitude,month,pressure_sea_level_hpa,pressure_station_hpa,province,rain_mm,snow_mm,temp_max__temp_max,temp_mean__temp_moyenne,temp_min__temp_min,total_precip__precip_totale,wind_speed_kph,year
St George,1928-03-01,53.3,-113.6,3,,,AB,,34.4,2.3,-3.7,-9.8,,,1928
St George,1928-04-01,53.3,-113.6,4,,,AB,3.9,23.8,6.2,0.3,-5.6,27.7,,1928
St George,1928-05-01,53.3,-113.6,5,,,AB,39.2,20.5,21.5,12.4,3.2,59.7,,1928
St George,1928-06-01,53.3,-113.6,6,,,AB,61.8,0.0,20.0,12.7,5.5,61.8,,1928
St George,1928-07-01,53.3,-113.6,7,,,AB,134.4,0.0,23.6,16.1,8.5,134.4,,1928
St George,1928-08-01,53.3,-113.6,8,,,AB,49.9,0.0,21.6,13.2,4.7,49.9,,1928
St George,1928-09-01,53.3,-113.6,9,,,AB,20.9,0.2,19.6,9.9,0.2,21.1,,1928
St George,1928-10-01,53.3,-113.6,10,,,AB,7.9,1.5,8.2,1.8,-4.7,9.4,,1928
St George,1928-11-01,53.3,-113.6,11,,,AB,0.8,0.2,4.8,-1.6,-7.9,1.0,,1928
St George,1928-12-01,53.3,-113.6,12,,,AB,0.0,14.4,-1.6,-7.1,-12.5,14.4,,1928
St George,1929-01-01,53.3,-113.6,1,,,AB,2.8,27.5,-14.1,-20.0,-25.8,30.3,,1929
St George,1929-02-01,53.3,-113.6,2,,,AB,0.0,30.8,-7.2,-13.4,-19.6,30.8,,1929
St George,1929-03-01,53.3,-113.6,3,,,AB,16.7,6.7,3.4,-2.2,-7.8,23.4,,1929
St George,1929-04-01,53.3,-113.6,4,,,AB,22.2,22.9,7.8,1.2,-5.4,45.2,,1929
St George,1929-05-01,53.3,-113.6,5,,,AB,19.9,0.0,17.2,9.1,1.0,19.9,,1929
St George,1929-06-01,53.3,-113.6,6,,,AB,42.4,0.0,22.4,14.1,5.8,42.4,,1929
St George,1929-07-01,53.3,-113.6,7,,,AB,103.8,0.0,24.7,15.7,6.6,103.8,,1929
St George,1929-08-01,53.3,-113.6,8,,,AB,63.7,0.0,23.7,14.8,5.8,63.7,,1929
St George,1929-09-01,53.3,-113.6,9,,,AB,10.6,0.0,16.0,8.6,1.3,10.6,,1929
St George,1929-10-01,53.3,-113.6,10,,,AB,5.7,0.2,16.1,6.9,-2.3,5.9,,1929
St George,1929-11-01,53.3,-113.6,11,,,AB,13.7,17.6,3.8,-1.6,-7.0,31.3,,1929
St George,1929-12-01,53.3,-113.6,12,,,AB,1.4,27.1,-8.3,-13.4,-18.4,28.5,,1929
St George,1930-01-01,53.3,-113.6,1,,,AB,0.0,16.7,-14.4,-19.3,-24.0,16.7,,1930
St George,1930-02-01,53.3,-113.6,2,,,AB,0.3,4.3,-0.6,-6.2,-11.8,4.6,,1930
St George,1930-03-01,53.3,-113.6,3,,,AB,1.6,5.7,4.0,-2.9,-9.9,7.2,,1930
St George,1930-04-01,53.3,-113.6,4,,,AB,11.6,7.6,13.4,5.6,-2.2,19.2,,1930
St George,1930-05-01,53.3,-113.6,5,,,AB,30.4,21.4,15.6,8.5,1.2,51.8,,1930
St George,1930-06-01,53.3,-113.6,6,,,AB,74.0,0.0,20.8,13.3,5.7,74.0,,1930
St George,1930-07-01,53.3,-113.6,7,,,AB,52.3,0.0,25.3,16.7,8.1,52.3,,1930
St George,1930-08-01,53.3,-113.6,8,,,AB,42.1,0.0,24.7,16.4,8.1,42.1,,1930
St George,1930-09-01,53.3,-113.6,9,,,AB,36.4,0.0,16.7,9.4,2.0,36.4,,1930
St George,1930-10-01,53.3,-113.6,10,,,AB,3.4,18.6,7.3,1.1,-5.2,22.0,,1930
St George,1930-11-01,53.3,-113.6,11,,,AB,0.6,25.7,3.4,-2.5,-8.5,26.3,,1930
St George,1930-12-01,53.3,-113.6,12,,,AB,6.9,2.4,0.7,-3.8,-8.3,9.3,,1930
St George,1931-01-01,53.3,-113.6,1,,,AB,0.0,0.2,-0.6,-5.7,-10.7,0.2,,1931
St George,1931-02-01,53.3,-113.6,2,,,AB,1.2,0.6,3.9,-1.1,-6.0,1.8,,1931
St George,1931-03-01,53.3,-113.6,3,,,AB,1.1,35.7,-1.7,-6.9,-12.1,36.8,,1931
St George,1931-04-01,53.3,-113.6,4,,,AB,1.4,12.2,14.0,5.9,-2.2,13.5,,1931
St George,1931-05-01,53.3,-113.6,5,,,AB,45.9,5.0,18.4,10.1,1.8,50.9,,1931
St George,1931-06-01,53.3,-113.6,6,,,AB,161.9,0.0,20.8,13.3,5.8,161.9,,1931
St George,1931-07-01,53.3,-113.6,7,,,AB,84.8,0.0,23.5,15.6,7.6,84.8,,1931
St George,1931-08-01,53.3,-113.6,8,,,AB,114.1,0.0,22.2,14.7,7.2,114.1,,1931
St George,1931-09-01,53.3,-113.6,9,,,AB,18.8,0.0,16.6,9.3,2.0,18.8,,1931
St George,1931-10-01,53.3,-113.6,10,,,AB,27.9,0.4,12.9,5.1,-2.9,28.3,,1931
St George,1931-11-01,53.3,-113.6,11,,,AB,0.9,20.1,-0.1,-5.7,-11.3,21.0,,1931
St George,1931-12-01,53.3,-113.6,12,,,AB,0.3,31.1,-4.2,-9.4,-14.5,31.4,,1931
St George,1932-01-01,53.3,-113.6,1,,,AB,0.0,16.1,-9.3,-15.2,-21.1,16.1,,1932
St George,1932-02-01,53.3,-113.6,2,,,AB,2.6,20.6,-6.9,-13.4,-19.8,23.2,,1932
St George,1932-03-01,53.3,-113.6,3,,,AB,0.0,25.8,-4.9,-11.1,-17.3,25.8,,1932
St George,1932-04-01,53.3,-113.6,4,,,AB,56.1,1.5,10.7,4.6,-1.4,57.6,,1932
St George,1932-05-01,53.3,-113.6,5,,,AB,46.8,0.2,19.7,11.5,3.3,47.0,,1932
St George,1932-06-01,53.3,-113.6,6,,,AB,58.3,0.0,22.9,14.8,6.8,58.3,,1932
St George,1932-07-01,53.3,-113.6,7,,,AB,91.2,0.0,22.8,15.4,7.9,91.2,,1932
St George,1932-08-01,53.3,-113.6,8,,,AB,16.4,0.0,24.8,16.5,8.2,16.4,,1932
St George,1932-09-01,53.3,-113.6,9,,,AB,28.0,0.0,19.7,11.1,2.5,28.0,,1932
St George,1932-10-01,53.3,-113.6,10,,,AB,3.5,13.6,6.6,1.5,-3.5,17.1,,1932
St George,1932-11-01,53.3,-113.6,11,,,AB,0.0,44.1,-2.0,-6.6,-11.2,44.1,,1932
St George,1932-12-01,53.3,-113.6,12,,,AB,0.0,17.8,-5.7,-10.5,-15.2,17.8,,1932
St George,1933-01-01,53.3,-113.6,1,,,AB,0.0,12.5,-8.8,-15.3,-21.7,12.5,,1933
St George,1933-02-01,53.3,-113.6,2,,,AB,0.0,23.5,-7.4,-13.5,-19.6,23.5,,1933
St George,1933-03-01,53.3,-113.6,3,,,AB,4.2,45.8,-0.7,-7.0,-13.3,49.9,,1933
St George,1933-04-01,53.3,-113.6,4,,,AB,11.1,11.4,9.4,2.9,-3.6,22.5,,1933
St George,1933-05-01,53.3,-113.6,5,,,AB,41.0,15.7,18.1,10.1,2.1,56.7,,1933
St George,1933-06-01,53.3,-113.6,6,,,AB,92.6,0.0,22.2,13.7,5.1,92.6,,1933
St George,1933-07-01,53.3,-113.6,7,,,AB,102.9,0.0,23.5,15.0,6.5,102.9,,1933
St George,1933-08-01,53.3,-113.6,8,,,AB,40.2,0.0,25.2,16.1,7.0,40.2,,1933
St George,1933-09-01,53.3,-113.6,9,,,AB,50.4,2.2,15.8,8.5,1.2,52.6,,1933
St George,1933-10-01,53.3,-113.6,10,,,AB,10.4,41.9,8.2,2.0,-4.2,52.3,,1933
St George,1933-11-01,53.3,-113.6,11,,,AB,28.0,6.3,2.7,-1.3,-5.2,34.4,,1933
St George,1933-12-01,53.3,-113.6,12,,,AB,0.0,81.7,-19.5,-23.7,-27.9,81.7,,1933
St George,1934-01-01,53.3,-113.6,1,,,AB,6.0,13.7,-2.2,-7.9,-13.7,19.7,,1934
St George,1934-02-01,53.3,-113.6,2,,,AB,0.0,16.4,-0.5,-6.2,-11.9,16.4,,1934
St George,1934-03-01,53.3,-113.6,3,,,AB,13.3,12.3,1.3,-3.9,-9.0,25.6,,1934
St George,1934-04-01,53.3,-113.6,4,,,AB,32.4,8.9,13.6,6.4,-0.8,41.3,,1934
St George,1934-05-01,53.3,-113.6,5,,,AB,75.6,2.2,20.1,11.7,3.3,77.8,,1934
St George,1934-06-01,53.3,-113.6,6,,,AB,114.8,0.0,19.5,12.3,5.1,114.8,,1934
St George,1934-07-01,53.3,-113.6,7,,,AB,81.6,0.0,22.2,14.6,7.0,81.6,,1934
St George,1934-08-01,53.3,-113.6,8,,,AB,49.1,0.0,22.2,13.7,5.2,49.1,,1934
St George,1934-09-01,53.3,-113.6,9,,,AB,41.8,27.4,11.3,5.7,0.2,69.2,,1934
St George,1934-10-01,53.3,-113.6,10,,,AB,4.4,2.4,12.0,4.9,-2.3,6.8,,1934
St George,1934-11-01,53.3,-113.6,11,,,AB,2.6,11.7,0.6,-4.4,-9.4,14.3,,1934
St George,1934-12-01,53.3,-113.6,12,,,AB,1.6,22.0,-8.3,-13.2,-18.0,23.5,,1934
St George,1935-01-01,53.3,-113.6,1,,,AB,0.0,71.2,-15.0,-20.7,-26.3,71.2,,1935
St George,1935-02-01,53.3,-113.6,2,,,AB,0.0,5.2,1.0,-4.7,-10.3,5.2,,1935
St George,1935-03-01,53.3,-113.6,3,,,AB,0.3,31.4,-4.5,-10.1,-15.7,31.7,,1935
St George,1935-04-01,53.3,-113.6,4,,,AB,7.1,64.0,4.5,-1.5,-7.5,71.1,,1935
St George,1935-05-01,53.3,-113.6,5,,,AB,74.1,8.2,15.8,9.1,2.4,82.2,,1935
St George,1935-06-01,53.3,-113.6,6,,,AB,105.6,0.0,20.4,13.9,7.3,105.6,,1935
St George,1935-07-01,53.3,-113.6,7,,,AB,43.2,0.0,25.0,17.7,10.4,43.2,,1935
St George,1935-08-01,53.3,-113.6,8,,,AB,88.2,0.0,21.0,13.7,6.4,88.2,,1935
St George,1935-09-01,53.3,-113.6,9,,,AB,20.6,0.0,17.8,10.3,2.7,20.6,,1935
St George,1935-10-01,53.3,-113.6,10,,,AB,19.6,35.4,10.2,3.5,-3.1,54.9,,1935
St George,1935-11-01,53.3,-113.6,11,,,AB,4.3,62.5,-4.0,-9.5,-15.0,66.8,,1935
St George,1935-12-01,53.3,-113.6,12,,,AB,3.6,45.2,-4.4,-9.3,-14.1,48.9,,1935
St George,1936-01-01,53.3,-113.6,1,,,AB,0.6,50.9,-14.5,-20.2,-25.9,51.5,,1936
St George,1936-02-01,53.3,-113.6,2,,,AB,0.0,16.9,-21.2,-27.9,-34.5,16.9,,1936
St George,1936-03-01,53.3,-113.6,3,,,AB,0.3,8.9,0.6,-4.7,-10.0,9.2,,1936
St George,1936-04-01,53.3,-113.6,4,,,AB,5.2,23.7,7.8,1.1,-5.6,28.9,,1936
St George,1936-05-01,53.3,-113.6,5,,,AB,89.7,0.0,20.5,13.2,5.8,89.7,,1936
St George,1936-06-01,53.3,-113.6,6,,,AB,55.3,0.0,21.5,14.3,7.0,55.3,,1936
St George,1936-07-01,53.3,-113.6,7,,,AB,56.2,0.0,26.4,17.7,8.9,56.2,,1936
St George,1936-08-01,53.3,-113.6,8,,,AB,50.5,0.0,23.4,15.1,6.8,50.5,,1936
St George,1936-09-01,53.3,-113.6,9,,,AB,28.3,0.2,16.7,9.2,1.7,28.5,,1936
St George,1936-10-01,53.3,-113.6,10,,,AB,9.9,26.2,12.3,5.3,-1.8,36.1,,1936
St George,1936-11-01,53.3,-113.6,11,,,AB,5.1,24.3,3.8,-1.4,-6.5,29.4,,1936
St George,1936-12-01,53.3,-113.6,12,,,AB,0.0,21.7,-8.4,-13.0,-17.6,21.7,,1936
St George,1937-01-01,53.3,-113.6,1,,,AB,0.0,27.5,-14.3,-20.2,-26.1,27.5,,1937
St George,1937-02-01,53.3,-113.6,2,,,AB,0.0,6.9,-7.7,-14.6,-21.5,6.9,,1937
St George,1937-03-01,53.3,-113.6,3,,,AB,0.0,11.2,2.1,-3.0,-8.1,11.2,,1937
St George,1937-04-01,53.3,-113.6,4,,,AB,20.3,0.9,12.7,5.6,-1.6,21.2,,1937
St George,1937-05-01,53.3,-113.6,5,,,AB,47.3,0.0,19.4,11.2,2.9,47.3,,1937
St George,1937-06-01,53.3,-113.6,6,,,AB,27.3,0.0,23.9,15.0,6.1,27.3,,1937
St George,1937-07-01,53.3,-113.6,7,,,AB,224.4,0.0,23.6,16.6,9.6,224.4,,1937
St George,1937-08-01,53.3,-113.6,8,,,AB,44.9,0.0,21.4,13.7,5.9,44.9,,1937
St George,1937-09-01,53.3,-113.6,9,,,AB,53.5,0.0,18.0,10.5,2.9,53.5,,1937
St George,1937-10-01,53.3,-113.6,10,,,AB,18.6,1.8,11.1,5.3,-0.6,20.4,,1937
St George,1937-11-01,53.3,-113.6,11,,,AB,0.0,30.4,-3.1,-7.6,-12.1,30.4,,1937
St George,1937-12-01,53.3,-113.6,12,,,AB,4.7,24.5,-9.9,-15.2,-20.4,29.2,,1937
St George,1938-01-01,53.3,-113.6,1,,,AB,0.0,16.0,-5.2,-10.8,-16.2,16.0,,1938
St George,1938-02-01,53.3,-113.6,2,,,AB,0.0,13.7,-11.4,-17.2,-22.9,13.7,,1938
St George,1938-03-01,53.3,-113.6,3,,,AB,2.1,4.6,2.0,-2.7,-7.4,6.7,,1938
St George,1938-04-01,53.3,-113.6,4,,,AB,0.6,15.2,9.6,3.2,-3.2,15.8,,1938
St George,1938-05-01,53.3,-113.6,5,,,AB,32.0,3.0,17.2,9.4,1.6,35.0,,1938
St George,1938-06-01,53.3,-113.6,6,,,AB,76.3,0.0,22.5,14.9,7.4,76.3,,1938
St George,1938-07-01,53.3,-113.6,7,,,AB,91.5,0.0,24.6,16.6,8.5,91.5,,1938
St George,1938-08-01,53.3,-113.6,8,,,AB,108.3,0.0,20.2,12.7,5.1,108.3,,1938
St George,1938-09-01,53.3,-113.6,9,,,AB,3.6,0.0,23.8,14.4,4.9,3.6,,1938
St George,1938-10-01,53.3,-113.6,10,,,AB,23.6,1.5,12.9,5.9,-1.3,25.1,,1938
St George,1938-11-01,53.3,-113.6,11,,,AB,0.3,42.2,-2.4,-6.6,-10.8,42.5,,1938
St George,1938-12-01,53.3,-113.6,12,,,AB,0.3,38.6,-6.2,-10.9,-15.7,38.9,,1938
St George,1939-01-01,53.3,-113.6,1,,,AB,0.3,25.9,-5.0,-10.7,-16.4,26.2,,1939
St George,1939-02-01,53.3,-113.6,2,,,AB,0.8,65.7,-13.0,-18.7,-24.3,66.6,,1939
St George,1939-03-01,53.3,-113.6,3,,,AB,3.4,20.5,-2.2,-9.0,-15.7,23.9,,1939
St George,1939-04-01,53.3,-113.6,4,,,AB,16.2,7.2,11.4,4.3,-2.8,23.5,,1939
St George,1939-05-01,53.3,-113.6,5,,,AB,144.0,0.0,17.3,10.3,3.4,144.0,,1939
St George,1939-06-01,53.3,-113.6,6,,,AB,44.2,0.0,17.3,10.6,3.8,44.2,,1939
St George,1939-07-01,53.3,-113.6,7,,,AB,38.7,0.0,24.3,16.2,8.0,38.7,,1939
St George,1939-08-01,53.3,-113.6,8,,,AB,2.8,0.0,24.6,15.0,5.4,2.8,,1939
St George,1939-09-01,53.3,-113.6,9,,,AB,49.9,1.7,15.9,8.5,1.0,51.6,,1939
St George,1939-10-01,53.3,-113.6,10,,,AB,14.2,37.4,4.9,-0.2,-5.3,51.6,,1939
St George,1939-11-01,53.3,-113.6,11,,,AB,5.4,10.2,3.8,-0.7,-5.3,15.6,,1939
St George,1939-12-01,53.3,-113.6,12,,,AB,5.9,9.2,-0.8,-5.4,-9.9,15.0,,1939
St George,1940-01-01,53.3,-113.6,1,,,AB,0.0,28.9,-11.9,-17.4,-22.8,28.9,,1940
St George,1940-02-01,53.3,-113.6,2,,,AB,0.3,17.9,-7.9,-12.4,-16.8,18.2,,1940
St George,1940-03-01,53.3,-113.6,3,,,AB,0.0,79.9,-2.1,-6.3,-10.5,79.9,,1940
St George,1940-04-01,53.3,-113.6,4,,,AB,45.9,28.3,4.1,-0.3,-4.7,74.2,,1940
St George,1940-05-01,53.3,-113.6,5,,,AB,68.2,0.0,19.0,11.3,3.5,68.2,,1940
St George,1940-06-01,53.3,-113.6,6,,,AB,71.7,0.0,19.5,12.2,4.9,71.7,,1940
St George,1940-07-01,53.3,-113.6,7,,,AB,84.3,0.0,21.8,14.7,7.5,84.3,,1940
St George,1940-08-01,53.3,-113.6,8,,,AB,30.8,0.0,23.9,14.5,5.2,30.8,,1940
St George,1940-09-01,53.3,-113.6,9,,,AB,5.7,0.0,21.4,12.0,2.6,5.7,,1940
St George,1940-10-01,53.3,-113.6,10,,,AB,49.3,4.9,11.3,4.8,-1.6,54.2,,1940
St George,1940-11-01,53.3,-113.6,11,,,AB,0.8,45.4,-6.7,-11.2,-15.7,46.2,,1940
St George,1940-12-01,53.3,-113.6,12,,,AB,5.3,11.0,-5.8,-11.1,-16.4,16.3,,1940
St George,1941-01-01,53.3,-113.6,1,,,AB,0.0,16.0,-10.3,-16.1,-21.8,16.0,,1941
St George,1941-02-01,53.3,-113.6,2,,,AB,0.6,12.6,-7.2,-12.4,-17.6,13.2,,1941
St George,1941-03-01,53.3,-113.6,3,,,AB,0.8,8.7,-0.3,-5.7,-11.1,9.6,,1941
St George,1941-04-01,53.3,-113.6,4,,,AB,3.7,2.2,15.2,6.9,-1.4,6.0,,1941
St George,1941-05-01,53.3,-113.6,5,,,AB,22.9,1.5,16.2,9.0,1.7,24.5,,1941
St George,1941-06-01,53.3,-113.6,6,,,AB,142.1,0.0,22.2,14.4,6.7,142.1,,1941
St George,1941-07-01,53.3,-113.6,7,,,AB,48.7,0.0,25.5,17.7,9.8,48.7,,1941
St George,1941-08-01,53.3,-113.6,8,,,AB,93.7,0.0,22.3,14.0,5.6,93.7,,1941
St George,1941-09-01,53.3,-113.6,9,,,AB,23.7,6.8,12.4,6.2,-0.1,30.6,,1941
St George,1941-10-01,53.3,-113.6,10,,,AB,30.6,4.9,11.0,4.3,-2.5,35.5,,1941
St George,1941-11-01,53.3,-113.6,11,,,AB,4.9,17.6,2.9,-2.4,-7.7,22.4,,1941
St George,1941-12-01,53.3,-113.6,12,,,AB,0.0,14.4,-6.3,-12.4,-18.4,14.4,,1941
St George,1942-01-01,53.3,-113.6,1,,,AB,0.9,6.2,-1.1,-7.3,-13.6,7.2,,1942
St George,1942-02-01,53.3,-113.6,2,,,AB,0.9,15.9,-5.5,-11.0,-16.4,16.8,,1942
St George,1942-03-01,53.3,-113.6,3,,,AB,0.3,10.2,3.1,-2.4,-8.0,10.5,,1942
St George,1942-04-01,53.3,-113.6,4,,,AB,13.0,29.9,9.4,2.7,-4.1,42.9,,1942
St George,1942-05-01,53.3,-113.6,5,,,AB,48.1,0.4,17.2,8.9,0.6,48.6,,1942
St George,1942-06-01,53.3,-113.6,6,,,AB,183.9,0.0,19.6,12.3,5.0,183.9,,1942
St George,1942-07-01,53.3,-113.6,7,,,AB,97.6,0.0,23.0,16.0,8.9,97.6,,1942
St George,1942-08-01,53.3,-113.6,8,,,AB,63.1,0.0,22.1,14.4,6.6,63.1,,1942
St George,1942-09-01,53.3,-113.6,9,,,AB,43.0,0.4,16.4,9.3,2.1,43.5,,1942
St George,1942-10-01,53.3,-113.6,10,,,AB,3.3,15.3,11.6,5.0,-1.7,18.6,,1942
St George,1942-11-01,53.3,-113.6,11,,,AB,0.0,89.8,-6.0,-10.7,-15.4,89.8,,1942
St George,1942-12-01,53.3,-113.6,12,,,AB,2.2,40.4,-11.1,-16.8,-22.5,42.6,,1942
St George,1943-01-01,53.3,-113.6,1,,,AB,1.9,21.7,-14.1,-20.0,-26.0,23.5,,1943
St George,1943-02-01,53.3,-113.6,2,,,AB,1.3,20.0,-2.9,-8.4,-13.9,21.4,,1943
St George,1943-03-01,53.3,-113.6,3,,,AB,0.0,39.0,-5.0,-10.6,-16.3,39.0,,1943
St George,1943-04-01,53.3,-113.6,4,,,AB,17.1,2.0,11.4,5.1,-1.3,19.1,,1943
St George,1943-05-01,53.3,-113.6,5,,,AB,47.4,4.5,14.4,7.8,1.1,51.9,,1943
St George,1943-06-01,53.3,-113.6,6,,,AB,138.4,0.0,17.6,11.4,5.2,138.4,,1943
St George,1943-07-01,53.3,-113.6,7,,,AB,73.3,0.0,23.6,16.2,8.7,73.3,,1943
St George,1943-08-01,53.3,-113.6,8,,,AB,108.6,0.0,21.2,14.1,7.0,108.6,,1943
St George,1943-09-01,53.3,-113.6,9,,,AB,14.0,0.0,19.1,10.6,2.0,14.0,,1943
St George,1943-10-01,53.3,-113.6,10,,,AB,36.4,5.8,10.8,5.1,-0.6,42.1,,1943
St George,1943-11-01,53.3,-113.6,11,,,AB,4.1,5.8,4.5,-0.4,-5.4,9.9,,1943
St George,1943-12-01,53.3,-113.6,12,,,AB,1.4,14.1,-0.7,-5.4,-10.1,15.5,,1943
St George,1944-01-01,53.3,-113.6,1,,,AB,0.3,12.4,-3.6,-9.2,-14.8,12.7,,1944
St George,1944-02-01,53.3,-113.6,2,,,AB,0.3,45.5,-6.6,-11.6,-16.6,45.8,,1944
St George,1944-03-01,53.3,-113.6,3,,,AB,3.3,37.9,-2.2,-7.7,-13.1,41.2,,1944
St George,1944-04-01,53.3,-113.6,4,,,AB,19.3,2.2,14.8,7.1,-0.7,21.5,,1944
St George,1944-05-01,53.3,-113.6,5,,,AB,82.8,12.4,17.9,10.7,3.5,95.2,,1944
St George,1944-06-01,53.3,-113.6,6,,,AB,136.1,0.0,19.1,12.8,6.5,136.1,,1944
St George,1944-07-01,53.3,-113.6,7,,,AB,84.9,0.0,22.3,15.3,8.4,84.9,,1944
St George,1944-08-01,53.3,-113.6,8,,,AB,36.1,0.0,21.7,14.1,6.5,36.1,,1944
St George,1944-09-01,53.3,-113.6,9,,,AB,36.2,1.5,16.8,10.5,4.0,37.7,,1944
St George,1944-10-01,53.3,-113.6,10,,,AB,8.1,0.6,16.1,7.7,-0.8,8.7,,1944
St George,1944-11-01,53.3,-113.6,11,,,AB,2.2,20.8,-2.2,-6.0,-9.7,22.9,,1944
St George,1944-12-01,53.3,-113.6,12,,,AB,0.3,13.8,-5.0,-10.1,-15.3,14.1,,1944
St George,1945-01-01,53.3,-113.6,1,,,AB,0.8,53.9,-7.1,-13.0,-18.8,54.8,,1945
St George,1945-02-01,53.3,-113.6,2,,,AB,2.3,12.4,-5.5,-11.6,-17.7,14.7,,1945
St George,1945-03-01,53.3,-113.6,3,,,AB,2.9,4.8,1.6,-3.5,-8.7,7.7,,1945
St George,1945-04-01,53.3,-113.6,4,,,AB,15.9,12.8,4.3,-1.5,-7.2,28.7,,1945
St George,1945-05-01,53.3,-113.6,5,,,AB,11.7,0.2,16.0,8.5,0.9,12.0,,1945
St George,1945-06-01,53.3,-113.6,6,,,AB,43.7,0.0,20.0,12.6,5.0,43.7,,1945
St George,1945-07-01,53.3,-113.6,7,,,AB,92.3,0.0,24.2,16.4,8.4,92.3,,1945
St George,1945-08-01,53.3,-113.6,8,,,AB,60.3,0.0,22.5,15.3,8.0,60.3,,1945
St George,1945-09-01,53.3,-113.6,9,,,AB,26.3,1.3,14.3,8.1,1.8,27.6,,1945
St George,1945-10-01,53.3,-113.6,10,,,AB,19.9,22.9,10.6,4.0,-2.6,42.9,,1945
St George,1945-11-01,53.3,-113.6,11,,,AB,8.3,13.7,-8.1,-12.9,-17.6,22.0,,1945
St George,1945-12-01,53.3,-113.6,12,,,AB,0.9,25.5,-9.7,-14.9,-20.2,26.4,,1945
St George,1946-01-01,53.3,-113.6,1,,,AB,0.0,42.1,-6.1,-12.0,-17.8,42.1,,1946
St George,1946-02-01,53.3,-113.6,2,,,AB,0.0,27.2,-7.2,-14.0,-20.8,27.2,,1946
St George,1946-03-01,53.3,-113.6,3,,,AB,0.3,7.0,2.6,-2.3,-7.2,7.2,,1946
St George,1946-04-01,53.3,-113.6,4,,,AB,14.1,9.1,13.3,5.8,-1.7,23.2,,1946
St George,1946-05-01,53.3,-113.6,5,,,AB,25.1,0.2,16.2,8.8,1.3,25.3,,1946
St George,1946-06-01,53.3,-113.6,6,,,AB,117.1,0.0,18.3,11.8,5.3,117.1,,1946
St George,1946-07-01,53.3,-113.6,7,,,AB,78.6,0.0,23.8,16.2,8.6,78.6,,1946
St George,1946-08-01,53.3,-113.6,8,,,AB,104.6,0.0,21.9,14.2,6.5,104.6,,1946
St George,1946-09-01,53.3,-113.6,9,,,AB,42.5,0.2,16.0,9.0,1.9,42.7,,1946
St George,1946-10-01,53.3,-113.6,10,,,AB,6.9,1.9,8.4,2.2,-4.0,8.7,,1946
St George,1946-11-01,53.3,-113.6,11,,,AB,2.8,22.7,-3.7,-8.9,-14.1,25.5,,1946
St George,1946-12-01,53.3,-113.6,12,,,AB,0.3,36.1,-9.0,-14.7,-20.4,36.4,,1946
St George,1947-01-01,53.3,-113.6,1,,,AB,2.5,36.5,-6.9,-12.7,-18.5,39.0,,1947
St George,1947-02-01,53.3,-113.6,2,,,AB,0.6,39.1,-11.2,-17.2,-23.0,39.7,,1947
St George,1947-03-01,53.3,-113.6,3,,,AB,4.0,12.2,-2.4,-8.1,-13.8,16.3,,1947
St George,1947-04-01,53.3,-113.6,4,,,AB,25.0,26.1,9.0,3.3,-2.5,51.1,,1947
St George,1947-05-01,53.3,-113.6,5,,,AB,33.4,0.0,16.3,9.2,2.0,33.4,,1947
St George,1947-06-01,53.3,-113.6,6,,,AB,76.2,0.0,19.0,12.5,6.0,76.2,,1947
St George,1947-07-01,53.3,-113.6,7,,,AB,69.9,0.0,25.6,17.2,8.7,69.9,,1947
St George,1947-08-01,53.3,-113.6,8,,,AB,68.5,0.0,19.5,12.9,6.2,68.5,,1947
St George,1947-09-01,53.3,-113.6,9,,,AB,85.5,0.4,14.4,8.3,2.1,85.9,,1947
St George,1947-10-01,53.3,-113.6,10,,,AB,30.2,1.3,11.3,5.2,-1.1,31.5,,1947
St George,1947-11-01,53.3,-113.6,11,,,AB,5.8,19.1,-2.1,-5.8,-9.3,24.9,,1947
St George,1947-12-01,53.3,-113.6,12,,,AB,0.0,38.7,-4.3,-9.0,-13.6,38.7,,1947
St George,1948-01-01,53.3,-113.6,1,,,AB,4.0,27.7,-2.1,-7.9,-13.6,31.7,,1948
St George,1948-02-01,53.3,-113.6,2,,,AB,0.0,56.1,-11.5,-17.7,-23.8,56.1,,1948
St George,1948-03-01,53.3,-113.6,3,,,AB,0.9,17.0,-5.0,-10.8,-16.6,17.9,,1948
St George,1948-04-01,53.3,-113.6,4,,,AB,14.2,69.5,0.6,-4.2,-9.0,83.7,,1948
St George,1948-05-01,53.3,-113.6,5,,,AB,48.4,0.4,17.4,10.9,4.4,48.8,,1948
St George,1948-06-01,53.3,-113.6,6,,,AB,41.9,0.0,22.8,15.3,7.7,41.9,,1948
St George,1948-07-01,53.3,-113.6,7,,,AB,74.2,0.0,23.5,16.3,9.1,74.2,,1948
St George,1948-08-01,53.3,-113.6,8,,,AB,40.3,0.0,21.5,14.2,6.8,40.3,,1948
St George,1948-09-01,53.3,-113.6,9,,,AB,30.7,0.0,17.4,10.0,2.5,30.7,,1948
St George,1948-10-01,53.3,-113.6,10,,,AB,6.7,0.7,13.1,5.2,-2.8,7.4,,1948
St George,1948-11-01,53.3,-113.6,11,,,AB,8.9,8.6,0.0,-4.3,-8.5,17.5,,1948
St George,1948-12-01,53.3,-113.6,12,,,AB,0.3,18.3,-10.4,-15.6,-20.8,18.6,,1948
St George,1949-01-01,53.3,-113.6,1,,,AB,0.3,30.5,-10.3,-16.7,-23.1,30.8,,1949
